-8.4153581, 43.3035433
-8.4156059, 43.3040275
-8.4152648, 43.3041388
-8.4152123, 43.304235
-8.414832, 43.3042733
-8.4144989, 43.3049915
-8.4148758, 43.3051284
-8.4150106, 43.3063934
-8.415126, 43.307155
-8.4156683, 43.3079939
-8.4163619, 43.3086805
-8.4171542, 43.3092988
-8.4189006, 43.3093365
-8.4197976, 43.3093794
-8.4200142, 43.3094437
-8.4201518, 43.309542
-8.4202338, 43.3096515
-8.4202211, 43.3098242
-8.4201656, 43.3099992
-8.419653, 43.3106677
-8.419418, 43.3112556
-8.4193596, 43.312062
-8.419455, 43.313164
-8.4157402, 43.3140733
-8.4157209, 43.3143329
-8.4159279, 43.3150456
-8.4162981, 43.3153567
-8.4166616, 43.315677
-8.416928, 43.3159119
-8.4171587, 43.316115
-8.4173614, 43.3163339
-8.4174839, 43.3165021
-8.4175515, 43.3165893
-8.4177294, 43.3168196
-8.4169651, 43.3173032
-8.4164551, 43.3176258
-8.4091956, 43.3222181
-8.407507, 43.3222862
-8.4059558, 43.3221982
-8.404274, 43.3217738
-8.4029243, 43.3215466
-8.402709, 43.3216046
-8.4022903, 43.3217
-8.4015771, 43.32156
-8.4010495, 43.3214863
-8.4008207, 43.3214481
-8.40047, 43.3213929
-8.4003433, 43.321375
-8.3999021, 43.3213324
-8.3988305, 43.3212735
-8.398679, 43.321375
-8.3980781, 43.3212741
-8.397671, 43.3216763
-8.396663, 43.3218714
-8.3958502, 43.3220872
-8.3952457, 43.3222576
-8.3945625, 43.3224451
-8.3938641, 43.3226615
-8.3933198, 43.3228432
-8.3930213, 43.3229946
-8.3916869, 43.3231977
-8.3900716, 43.323645
-8.3904673, 43.323948
-8.3901288, 43.3241962
-8.3896065, 43.3238
-8.3895495, 43.3240748
-8.3897326, 43.3243168
-8.3895841, 43.324706
-8.3897297, 43.3248868
-8.3897875, 43.3250672
-8.3897325, 43.3252318
-8.3894555, 43.3252225
-8.3896054, 43.3256013
-8.3896276, 43.3258891
-8.3893099, 43.3259512
-8.3890477, 43.3259331
-8.3888333, 43.325863
-8.3886057, 43.3260758
-8.3884096, 43.3259881
-8.3881741, 43.3262908
-8.3880687, 43.3264405
-8.3879562, 43.3266005
-8.3875995, 43.3269285
-8.3870902, 43.3273211
-8.3867443, 43.3272288
-8.38616, 43.3274646
-8.3852684, 43.3278852
-8.3852561, 43.3281441
-8.3848198, 43.3284031
-8.384234, 43.3288264
-8.3837197, 43.3287067
-8.3833087, 43.3286148
-8.3831536, 43.3285666
-8.3831403, 43.3286779
-8.3828124, 43.3289154
-8.3829266, 43.3290239
-8.382698, 43.3291644
-8.3820444, 43.3294739
-8.3793519, 43.3305499
-8.3809341, 43.3311171
-8.3812341, 43.331301
-8.3818627, 43.3317064
-8.3823719, 43.3321705
-8.382898, 43.3336439
-8.3835185, 43.3398567
-8.3837181, 43.341856
-8.3837529, 43.3424982
-8.3837847, 43.3430872
-8.3834899, 43.3431191
-8.3833055, 43.3431675
-8.3831929, 43.3432189
-8.3830377, 43.3433541
-8.3830037, 43.3434612
-8.3829002, 43.3435305
-8.3831169, 43.3435035
-8.3832842, 43.3435089
-8.3833125, 43.3435799
-8.3831913, 43.3436199
-8.3830351, 43.3437396
-8.3828646, 43.3438748
-8.3827983, 43.343955
-8.3827919, 43.3440103
-8.3828549, 43.343995
-8.3828614, 43.3440515
-8.3828177, 43.344115
-8.3828792, 43.3441632
-8.382863, 43.3442384
-8.3829356, 43.3443871
-8.3831395, 43.3446959
-8.382816, 43.3447419
-8.3828614, 43.3450589
-8.3827515, 43.3450675
-8.3827595, 43.3451415
-8.3829647, 43.3451271
