,date,price
1558,2022-03-06 22:00:00+01:00,454.09
1559,2022-03-06 23:00:00+01:00,450.0
1560,2022-03-07 00:00:00+01:00,441.85
1561,2022-03-07 01:00:00+01:00,426.46
1562,2022-03-07 02:00:00+01:00,416.67
1563,2022-03-07 03:00:00+01:00,400.0
1564,2022-03-07 04:00:00+01:00,400.0
1565,2022-03-07 05:00:00+01:00,426.46
1566,2022-03-07 06:00:00+01:00,465.77
1567,2022-03-07 07:00:00+01:00,500.0
1568,2022-03-07 08:00:00+01:00,500.0
1569,2022-03-07 09:00:00+01:00,483.0
1570,2022-03-07 10:00:00+01:00,451.0
1571,2022-03-07 11:00:00+01:00,450.05
1572,2022-03-07 12:00:00+01:00,450.0
1573,2022-03-07 13:00:00+01:00,447.48
1574,2022-03-07 14:00:00+01:00,426.46
1575,2022-03-07 15:00:00+01:00,382.72
1576,2022-03-07 16:00:00+01:00,400.0
1577,2022-03-07 17:00:00+01:00,450.0
1578,2022-03-07 18:00:00+01:00,472.5
1579,2022-03-07 19:00:00+01:00,500.0
1580,2022-03-07 20:00:00+01:00,475.0
1581,2022-03-07 21:00:00+01:00,450.0
1582,2022-03-07 22:00:00+01:00,426.46
1583,2022-03-07 23:00:00+01:00,379.02
1584,2022-03-08 00:00:00+01:00,450.95
1585,2022-03-08 01:00:00+01:00,449.5
1586,2022-03-08 02:00:00+01:00,449.5
1587,2022-03-08 03:00:00+01:00,424.88
1588,2022-03-08 04:00:00+01:00,429.89
1589,2022-03-08 05:00:00+01:00,449.6
1590,2022-03-08 06:00:00+01:00,550.0
1591,2022-03-08 07:00:00+01:00,600.0
1592,2022-03-08 08:00:00+01:00,645.0
1593,2022-03-08 09:00:00+01:00,601.0
1594,2022-03-08 10:00:00+01:00,582.0
1595,2022-03-08 11:00:00+01:00,548.09
1596,2022-03-08 12:00:00+01:00,515.4
1597,2022-03-08 13:00:00+01:00,460.0
1598,2022-03-08 14:00:00+01:00,449.9
1599,2022-03-08 15:00:00+01:00,449.6
1600,2022-03-08 16:00:00+01:00,514.31
1601,2022-03-08 17:00:00+01:00,603.08
1602,2022-03-08 18:00:00+01:00,651.0
1603,2022-03-08 19:00:00+01:00,700.0
1604,2022-03-08 20:00:00+01:00,654.91
1605,2022-03-08 21:00:00+01:00,651.0
1606,2022-03-08 22:00:00+01:00,650.0
1607,2022-03-08 23:00:00+01:00,600.0
1608,2022-03-09 00:00:00+01:00,510.26
1609,2022-03-09 01:00:00+01:00,450.01
1610,2022-03-09 02:00:00+01:00,425.0
1611,2022-03-09 03:00:00+01:00,420.03
1612,2022-03-09 04:00:00+01:00,420.03
1613,2022-03-09 05:00:00+01:00,440.0
1614,2022-03-09 06:00:00+01:00,523.76
1615,2022-03-09 07:00:00+01:00,579.45
1616,2022-03-09 08:00:00+01:00,554.76
1617,2022-03-09 09:00:00+01:00,504.54
1618,2022-03-09 10:00:00+01:00,439.6
1619,2022-03-09 11:00:00+01:00,398.12
1620,2022-03-09 12:00:00+01:00,359.71
1621,2022-03-09 13:00:00+01:00,356.74
1622,2022-03-09 14:00:00+01:00,368.98
1623,2022-03-09 15:00:00+01:00,393.13
1624,2022-03-09 16:00:00+01:00,425.09
1625,2022-03-09 17:00:00+01:00,518.42
1626,2022-03-09 18:00:00+01:00,549.73
1627,2022-03-09 19:00:00+01:00,605.0
1628,2022-03-09 20:00:00+01:00,560.0
1629,2022-03-09 21:00:00+01:00,549.73
1630,2022-03-09 22:00:00+01:00,523.76
1631,2022-03-09 23:00:00+01:00,475.44
1632,2022-03-10 00:00:00+01:00,378.0
1633,2022-03-10 01:00:00+01:00,320.93
1634,2022-03-10 02:00:00+01:00,321.59
1635,2022-03-10 03:00:00+01:00,319.9
1636,2022-03-10 04:00:00+01:00,319.9
1637,2022-03-10 05:00:00+01:00,335.01
1638,2022-03-10 06:00:00+01:00,414.66
1639,2022-03-10 07:00:00+01:00,436.06
1640,2022-03-10 08:00:00+01:00,452.69
1641,2022-03-10 09:00:00+01:00,422.6
1642,2022-03-10 10:00:00+01:00,400.95
1643,2022-03-10 11:00:00+01:00,356.35
1644,2022-03-10 12:00:00+01:00,361.4
1645,2022-03-10 13:00:00+01:00,345.92
1646,2022-03-10 14:00:00+01:00,320.93
1647,2022-03-10 15:00:00+01:00,320.0
1648,2022-03-10 16:00:00+01:00,319.6
1649,2022-03-10 17:00:00+01:00,387.01
1650,2022-03-10 18:00:00+01:00,415.64
1651,2022-03-10 19:00:00+01:00,443.75
1652,2022-03-10 20:00:00+01:00,430.01
1653,2022-03-10 21:00:00+01:00,408.29
1654,2022-03-10 22:00:00+01:00,323.25
1655,2022-03-10 23:00:00+01:00,319.5
1656,2022-03-11 00:00:00+01:00,270.0
1657,2022-03-11 01:00:00+01:00,249.99
1658,2022-03-11 02:00:00+01:00,230.22
1659,2022-03-11 03:00:00+01:00,193.87
1660,2022-03-11 04:00:00+01:00,144.8
1661,2022-03-11 05:00:00+01:00,169.96
1662,2022-03-11 06:00:00+01:00,269.4
1663,2022-03-11 07:00:00+01:00,302.95
1664,2022-03-11 08:00:00+01:00,311.53
1665,2022-03-11 09:00:00+01:00,309.41
1666,2022-03-11 10:00:00+01:00,300.01
1667,2022-03-11 11:00:00+01:00,273.94
1668,2022-03-11 12:00:00+01:00,277.17
1669,2022-03-11 13:00:00+01:00,270.0
1670,2022-03-11 14:00:00+01:00,274.4
1671,2022-03-11 15:00:00+01:00,271.99
1672,2022-03-11 16:00:00+01:00,274.73
1673,2022-03-11 17:00:00+01:00,299.99
1674,2022-03-11 18:00:00+01:00,310.8
1675,2022-03-11 19:00:00+01:00,350.0
1676,2022-03-11 20:00:00+01:00,397.02
1677,2022-03-11 21:00:00+01:00,403.97
1678,2022-03-11 22:00:00+01:00,341.95
1679,2022-03-11 23:00:00+01:00,331.79
1680,2022-03-12 00:00:00+01:00,290.0
1681,2022-03-12 01:00:00+01:00,281.96
1682,2022-03-12 02:00:00+01:00,275.2
1683,2022-03-12 03:00:00+01:00,244.18
1684,2022-03-12 04:00:00+01:00,238.22
1685,2022-03-12 05:00:00+01:00,250.0
1686,2022-03-12 06:00:00+01:00,249.41
1687,2022-03-12 07:00:00+01:00,267.49
1688,2022-03-12 08:00:00+01:00,256.0
1689,2022-03-12 09:00:00+01:00,242.0
1690,2022-03-12 10:00:00+01:00,212.95
1691,2022-03-12 11:00:00+01:00,204.6
1692,2022-03-12 12:00:00+01:00,199.54
1693,2022-03-12 13:00:00+01:00,199.54
1694,2022-03-12 14:00:00+01:00,195.15
1695,2022-03-12 15:00:00+01:00,196.27
1696,2022-03-12 16:00:00+01:00,204.4
1697,2022-03-12 17:00:00+01:00,215.0
1698,2022-03-12 18:00:00+01:00,284.41
1699,2022-03-12 19:00:00+01:00,290.96
1700,2022-03-12 20:00:00+01:00,292.91
1701,2022-03-12 21:00:00+01:00,282.72
1702,2022-03-12 22:00:00+01:00,269.55
1703,2022-03-12 23:00:00+01:00,262.77
1704,2022-03-13 00:00:00+01:00,214.5
1705,2022-03-13 01:00:00+01:00,211.42
1706,2022-03-13 02:00:00+01:00,207.0
1707,2022-03-13 03:00:00+01:00,189.31
1708,2022-03-13 04:00:00+01:00,174.51
1709,2022-03-13 05:00:00+01:00,200.0
1710,2022-03-13 06:00:00+01:00,213.69
1711,2022-03-13 07:00:00+01:00,215.0
1712,2022-03-13 08:00:00+01:00,214.9
1713,2022-03-13 09:00:00+01:00,250.0
1714,2022-03-13 10:00:00+01:00,220.67
1715,2022-03-13 11:00:00+01:00,215.0
1716,2022-03-13 12:00:00+01:00,215.3
1717,2022-03-13 13:00:00+01:00,252.95
1718,2022-03-13 14:00:00+01:00,225.18
1719,2022-03-13 15:00:00+01:00,223.47
1720,2022-03-13 16:00:00+01:00,225.55
1721,2022-03-13 17:00:00+01:00,260.01
1722,2022-03-13 18:00:00+01:00,290.0
1723,2022-03-13 19:00:00+01:00,362.02
1724,2022-03-13 20:00:00+01:00,389.9
1725,2022-03-13 21:00:00+01:00,351.1
1726,2022-03-13 22:00:00+01:00,321.96
1727,2022-03-13 23:00:00+01:00,305.91
1728,2022-03-14 00:00:00+01:00,291.55
1729,2022-03-14 01:00:00+01:00,280.03
1730,2022-03-14 02:00:00+01:00,232.24
1731,2022-03-14 03:00:00+01:00,224.76
1732,2022-03-14 04:00:00+01:00,219.91
1733,2022-03-14 05:00:00+01:00,230.06
1734,2022-03-14 06:00:00+01:00,277.8
1735,2022-03-14 07:00:00+01:00,288.33
1736,2022-03-14 08:00:00+01:00,295.0
1737,2022-03-14 09:00:00+01:00,292.34
1738,2022-03-14 10:00:00+01:00,288.33
1739,2022-03-14 11:00:00+01:00,280.98
1740,2022-03-14 12:00:00+01:00,258.0
1741,2022-03-14 13:00:00+01:00,221.1
1742,2022-03-14 14:00:00+01:00,215.3
1743,2022-03-14 15:00:00+01:00,214.8
1744,2022-03-14 16:00:00+01:00,214.48
1745,2022-03-14 17:00:00+01:00,214.8
1746,2022-03-14 18:00:00+01:00,219.0
1747,2022-03-14 19:00:00+01:00,265.32
1748,2022-03-14 20:00:00+01:00,281.96
1749,2022-03-14 21:00:00+01:00,280.01
1750,2022-03-14 22:00:00+01:00,240.0
1751,2022-03-14 23:00:00+01:00,214.8
1752,2022-03-15 00:00:00+01:00,215.54
1753,2022-03-15 01:00:00+01:00,211.15
1754,2022-03-15 02:00:00+01:00,209.8
1755,2022-03-15 03:00:00+01:00,209.79
1756,2022-03-15 04:00:00+01:00,209.8
1757,2022-03-15 05:00:00+01:00,210.0
1758,2022-03-15 06:00:00+01:00,212.79
1759,2022-03-15 07:00:00+01:00,242.73
1760,2022-03-15 08:00:00+01:00,259.22
1761,2022-03-15 09:00:00+01:00,259.22
1762,2022-03-15 10:00:00+01:00,255.0
1763,2022-03-15 11:00:00+01:00,255.0
1764,2022-03-15 12:00:00+01:00,248.12
1765,2022-03-15 13:00:00+01:00,247.63
1766,2022-03-15 14:00:00+01:00,247.14
1767,2022-03-15 15:00:00+01:00,253.67
1768,2022-03-15 16:00:00+01:00,253.67
1769,2022-03-15 17:00:00+01:00,253.67
1770,2022-03-15 18:00:00+01:00,277.8
1771,2022-03-15 19:00:00+01:00,297.01
1772,2022-03-15 20:00:00+01:00,311.71
1773,2022-03-15 21:00:00+01:00,304.19
1774,2022-03-15 22:00:00+01:00,283.17
1775,2022-03-15 23:00:00+01:00,264.11
1776,2022-03-16 00:00:00+01:00,253.41
1777,2022-03-16 01:00:00+01:00,251.4
1778,2022-03-16 02:00:00+01:00,247.5
1779,2022-03-16 03:00:00+01:00,240.01
1780,2022-03-16 04:00:00+01:00,238.5
1781,2022-03-16 05:00:00+01:00,249.72
1782,2022-03-16 06:00:00+01:00,286.48
1783,2022-03-16 07:00:00+01:00,300.0
1784,2022-03-16 08:00:00+01:00,306.7
1785,2022-03-16 09:00:00+01:00,295.94
1786,2022-03-16 10:00:00+01:00,276.6
1787,2022-03-16 11:00:00+01:00,265.36
1788,2022-03-16 12:00:00+01:00,270.24
1789,2022-03-16 13:00:00+01:00,270.68
1790,2022-03-16 14:00:00+01:00,275.08
1791,2022-03-16 15:00:00+01:00,273.2
1792,2022-03-16 16:00:00+01:00,265.1
1793,2022-03-16 17:00:00+01:00,272.77
1794,2022-03-16 18:00:00+01:00,252.84
1795,2022-03-16 19:00:00+01:00,261.55
1796,2022-03-16 20:00:00+01:00,275.86
1797,2022-03-16 21:00:00+01:00,260.63
1798,2022-03-16 22:00:00+01:00,246.42
1799,2022-03-16 23:00:00+01:00,191.54
1800,2022-03-17 00:00:00+01:00,205.1
1801,2022-03-17 01:00:00+01:00,196.0
1802,2022-03-17 02:00:00+01:00,187.79
1803,2022-03-17 03:00:00+01:00,184.49
1804,2022-03-17 04:00:00+01:00,184.49
1805,2022-03-17 05:00:00+01:00,186.15
1806,2022-03-17 06:00:00+01:00,190.54
1807,2022-03-17 07:00:00+01:00,236.43
1808,2022-03-17 08:00:00+01:00,236.78
1809,2022-03-17 09:00:00+01:00,227.76
1810,2022-03-17 10:00:00+01:00,205.2
1811,2022-03-17 11:00:00+01:00,194.0
1812,2022-03-17 12:00:00+01:00,200.0
1813,2022-03-17 13:00:00+01:00,200.0
1814,2022-03-17 14:00:00+01:00,195.5
1815,2022-03-17 15:00:00+01:00,204.9
1816,2022-03-17 16:00:00+01:00,205.1
1817,2022-03-17 17:00:00+01:00,227.0
1818,2022-03-17 18:00:00+01:00,237.09
1819,2022-03-17 19:00:00+01:00,270.6
1820,2022-03-17 20:00:00+01:00,295.92
1821,2022-03-17 21:00:00+01:00,259.29
1822,2022-03-17 22:00:00+01:00,244.66
1823,2022-03-17 23:00:00+01:00,236.22
1824,2022-03-18 00:00:00+01:00,203.0
1825,2022-03-18 01:00:00+01:00,199.0
1826,2022-03-18 02:00:00+01:00,198.88
1827,2022-03-18 03:00:00+01:00,198.88
1828,2022-03-18 04:00:00+01:00,198.88
1829,2022-03-18 05:00:00+01:00,200.0
1830,2022-03-18 06:00:00+01:00,203.1
1831,2022-03-18 07:00:00+01:00,243.77
1832,2022-03-18 08:00:00+01:00,249.06
1833,2022-03-18 09:00:00+01:00,245.54
1834,2022-03-18 10:00:00+01:00,239.98
1835,2022-03-18 11:00:00+01:00,225.0
1836,2022-03-18 12:00:00+01:00,224.47
1837,2022-03-18 13:00:00+01:00,212.46
1838,2022-03-18 14:00:00+01:00,211.88
1839,2022-03-18 15:00:00+01:00,225.0
1840,2022-03-18 16:00:00+01:00,239.53
1841,2022-03-18 17:00:00+01:00,245.54
1842,2022-03-18 18:00:00+01:00,275.31
1843,2022-03-18 19:00:00+01:00,286.52
1844,2022-03-18 20:00:00+01:00,290.19
1845,2022-03-18 21:00:00+01:00,282.5
1846,2022-03-18 22:00:00+01:00,255.01
1847,2022-03-18 23:00:00+01:00,221.27
1848,2022-03-19 00:00:00+01:00,259.92
1849,2022-03-19 01:00:00+01:00,249.06
1850,2022-03-19 02:00:00+01:00,225.0
1851,2022-03-19 03:00:00+01:00,197.88
1852,2022-03-19 04:00:00+01:00,195.13
1853,2022-03-19 05:00:00+01:00,195.13
1854,2022-03-19 06:00:00+01:00,214.95
1855,2022-03-19 07:00:00+01:00,204.14
1856,2022-03-19 08:00:00+01:00,234.64
1857,2022-03-19 09:00:00+01:00,237.97
1858,2022-03-19 10:00:00+01:00,227.75
1859,2022-03-19 11:00:00+01:00,193.49
1860,2022-03-19 12:00:00+01:00,192.13
1861,2022-03-19 13:00:00+01:00,188.1
1862,2022-03-19 14:00:00+01:00,187.77
1863,2022-03-19 15:00:00+01:00,187.07
1864,2022-03-19 16:00:00+01:00,188.85
1865,2022-03-19 17:00:00+01:00,195.13
1866,2022-03-19 18:00:00+01:00,230.0
1867,2022-03-19 19:00:00+01:00,285.02
1868,2022-03-19 20:00:00+01:00,280.46
1869,2022-03-19 21:00:00+01:00,259.92
1870,2022-03-19 22:00:00+01:00,249.94
1871,2022-03-19 23:00:00+01:00,246.42
1872,2022-03-20 00:00:00+01:00,215.49
1873,2022-03-20 01:00:00+01:00,216.31
1874,2022-03-20 02:00:00+01:00,208.69
1875,2022-03-20 03:00:00+01:00,199.3
1876,2022-03-20 04:00:00+01:00,198.8
1877,2022-03-20 05:00:00+01:00,198.9
1878,2022-03-20 06:00:00+01:00,206.76
1879,2022-03-20 07:00:00+01:00,214.0
1880,2022-03-20 08:00:00+01:00,199.2
1881,2022-03-20 09:00:00+01:00,199.2
1882,2022-03-20 10:00:00+01:00,199.0
1883,2022-03-20 11:00:00+01:00,198.88
1884,2022-03-20 12:00:00+01:00,191.89
1885,2022-03-20 13:00:00+01:00,193.0
1886,2022-03-20 14:00:00+01:00,190.0
1887,2022-03-20 15:00:00+01:00,186.8
1888,2022-03-20 16:00:00+01:00,186.8
1889,2022-03-20 17:00:00+01:00,189.13
1890,2022-03-20 18:00:00+01:00,198.8
1891,2022-03-20 19:00:00+01:00,238.93
1892,2022-03-20 20:00:00+01:00,250.0
1893,2022-03-20 21:00:00+01:00,248.52
1894,2022-03-20 22:00:00+01:00,243.0
1895,2022-03-20 23:00:00+01:00,199.3
1896,2022-03-21 00:00:00+01:00,218.69
1897,2022-03-21 01:00:00+01:00,195.76
1898,2022-03-21 02:00:00+01:00,194.75
1899,2022-03-21 03:00:00+01:00,192.6
1900,2022-03-21 04:00:00+01:00,189.99
1901,2022-03-21 05:00:00+01:00,194.75
1902,2022-03-21 06:00:00+01:00,211.48
1903,2022-03-21 07:00:00+01:00,244.0
1904,2022-03-21 08:00:00+01:00,246.42
1905,2022-03-21 09:00:00+01:00,248.18
1906,2022-03-21 10:00:00+01:00,242.28
1907,2022-03-21 11:00:00+01:00,218.69
1908,2022-03-21 12:00:00+01:00,222.21
1909,2022-03-21 13:00:00+01:00,218.5
1910,2022-03-21 14:00:00+01:00,215.85
1911,2022-03-21 15:00:00+01:00,216.06
1912,2022-03-21 16:00:00+01:00,235.51
1913,2022-03-21 17:00:00+01:00,248.18
1914,2022-03-21 18:00:00+01:00,264.11
1915,2022-03-21 19:00:00+01:00,276.88
1916,2022-03-21 20:00:00+01:00,287.57
1917,2022-03-21 21:00:00+01:00,261.44
1918,2022-03-21 22:00:00+01:00,240.29
1919,2022-03-21 23:00:00+01:00,228.88
1920,2022-03-22 00:00:00+01:00,223.0
1921,2022-03-22 01:00:00+01:00,215.0
1922,2022-03-22 02:00:00+01:00,207.0
1923,2022-03-22 03:00:00+01:00,198.5
1924,2022-03-22 04:00:00+01:00,203.0
1925,2022-03-22 05:00:00+01:00,214.73
1926,2022-03-22 06:00:00+01:00,216.16
1927,2022-03-22 07:00:00+01:00,246.58
1928,2022-03-22 08:00:00+01:00,251.58
1929,2022-03-22 09:00:00+01:00,246.21
1930,2022-03-22 10:00:00+01:00,217.98
1931,2022-03-22 11:00:00+01:00,212.63
1932,2022-03-22 12:00:00+01:00,214.83
1933,2022-03-22 13:00:00+01:00,197.99
1934,2022-03-22 14:00:00+01:00,194.75
1935,2022-03-22 15:00:00+01:00,199.86
1936,2022-03-22 16:00:00+01:00,230.01
1937,2022-03-22 17:00:00+01:00,245.47
1938,2022-03-22 18:00:00+01:00,245.7
1939,2022-03-22 19:00:00+01:00,256.37
1940,2022-03-22 20:00:00+01:00,278.9
1941,2022-03-22 21:00:00+01:00,256.0
1942,2022-03-22 22:00:00+01:00,242.18
1943,2022-03-22 23:00:00+01:00,212.99
1944,2022-03-23 00:00:00+01:00,219.48
1945,2022-03-23 01:00:00+01:00,189.0
1946,2022-03-23 02:00:00+01:00,182.0
1947,2022-03-23 03:00:00+01:00,181.6
1948,2022-03-23 04:00:00+01:00,180.28
1949,2022-03-23 05:00:00+01:00,181.6
1950,2022-03-23 06:00:00+01:00,182.0
1951,2022-03-23 07:00:00+01:00,229.66
1952,2022-03-23 08:00:00+01:00,239.62
1953,2022-03-23 09:00:00+01:00,239.38
1954,2022-03-23 10:00:00+01:00,219.1
1955,2022-03-23 11:00:00+01:00,209.77
1956,2022-03-23 12:00:00+01:00,204.99
1957,2022-03-23 13:00:00+01:00,197.54
1958,2022-03-23 14:00:00+01:00,196.8
1959,2022-03-23 15:00:00+01:00,202.6
1960,2022-03-23 16:00:00+01:00,216.0
1961,2022-03-23 17:00:00+01:00,219.05
1962,2022-03-23 18:00:00+01:00,230.0
1963,2022-03-23 19:00:00+01:00,243.05
1964,2022-03-23 20:00:00+01:00,249.3
1965,2022-03-23 21:00:00+01:00,245.0
1966,2022-03-23 22:00:00+01:00,229.66
1967,2022-03-23 23:00:00+01:00,211.0
1968,2022-03-24 00:00:00+01:00,220.78
1969,2022-03-24 01:00:00+01:00,212.87
1970,2022-03-24 02:00:00+01:00,189.0
1971,2022-03-24 03:00:00+01:00,183.15
1972,2022-03-24 04:00:00+01:00,183.3
1973,2022-03-24 05:00:00+01:00,195.0
1974,2022-03-24 06:00:00+01:00,228.76
1975,2022-03-24 07:00:00+01:00,240.26
1976,2022-03-24 08:00:00+01:00,242.65
1977,2022-03-24 09:00:00+01:00,245.54
1978,2022-03-24 10:00:00+01:00,239.8
1979,2022-03-24 11:00:00+01:00,221.99
1980,2022-03-24 12:00:00+01:00,213.1
1981,2022-03-24 13:00:00+01:00,215.3
1982,2022-03-24 14:00:00+01:00,215.36
1983,2022-03-24 15:00:00+01:00,212.92
1984,2022-03-24 16:00:00+01:00,232.58
1985,2022-03-24 17:00:00+01:00,243.62
1986,2022-03-24 18:00:00+01:00,242.9
1987,2022-03-24 19:00:00+01:00,248.18
1988,2022-03-24 20:00:00+01:00,270.0
1989,2022-03-24 21:00:00+01:00,250.0
1990,2022-03-24 22:00:00+01:00,240.04
1991,2022-03-24 23:00:00+01:00,230.0
1992,2022-03-25 00:00:00+01:00,262.48
1993,2022-03-25 01:00:00+01:00,245.51
1994,2022-03-25 02:00:00+01:00,234.29
1995,2022-03-25 03:00:00+01:00,230.15
1996,2022-03-25 04:00:00+01:00,226.01
1997,2022-03-25 05:00:00+01:00,250.0
1998,2022-03-25 06:00:00+01:00,260.0
1999,2022-03-25 07:00:00+01:00,281.86
2000,2022-03-25 08:00:00+01:00,287.39
2001,2022-03-25 09:00:00+01:00,290.9
2002,2022-03-25 10:00:00+01:00,282.74
2003,2022-03-25 11:00:00+01:00,264.99
2004,2022-03-25 12:00:00+01:00,253.26
2005,2022-03-25 13:00:00+01:00,250.08
2006,2022-03-25 14:00:00+01:00,246.38
2007,2022-03-25 15:00:00+01:00,232.84
2008,2022-03-25 16:00:00+01:00,251.07
2009,2022-03-25 17:00:00+01:00,276.28
2010,2022-03-25 18:00:00+01:00,283.62
2011,2022-03-25 19:00:00+01:00,295.31
2012,2022-03-25 20:00:00+01:00,300.0
2013,2022-03-25 21:00:00+01:00,281.86
2014,2022-03-25 22:00:00+01:00,274.94
2015,2022-03-25 23:00:00+01:00,270.47
2016,2022-03-26 00:00:00+01:00,266.14
2017,2022-03-26 01:00:00+01:00,252.19
2018,2022-03-26 02:00:00+01:00,246.75
2019,2022-03-26 03:00:00+01:00,224.9
2020,2022-03-26 04:00:00+01:00,211.09
2021,2022-03-26 05:00:00+01:00,216.18
2022,2022-03-26 06:00:00+01:00,235.58
2023,2022-03-26 07:00:00+01:00,219.0
2024,2022-03-26 08:00:00+01:00,235.58
2025,2022-03-26 09:00:00+01:00,232.0
2026,2022-03-26 10:00:00+01:00,220.3
2027,2022-03-26 11:00:00+01:00,203.24
2028,2022-03-26 12:00:00+01:00,205.61
2029,2022-03-26 13:00:00+01:00,220.0
2030,2022-03-26 14:00:00+01:00,200.0
2031,2022-03-26 15:00:00+01:00,199.69
2032,2022-03-26 16:00:00+01:00,201.39
2033,2022-03-26 17:00:00+01:00,232.42
2034,2022-03-26 18:00:00+01:00,262.5
2035,2022-03-26 19:00:00+01:00,292.24
2036,2022-03-26 20:00:00+01:00,290.0
2037,2022-03-26 21:00:00+01:00,288.72
2038,2022-03-26 22:00:00+01:00,275.0
2039,2022-03-26 23:00:00+01:00,268.17
2040,2022-03-27 00:00:00+01:00,258.17
2041,2022-03-27 01:00:00+01:00,242.01
2042,2022-03-27 03:00:00+02:00,227.0
2043,2022-03-27 04:00:00+02:00,212.0
2044,2022-03-27 05:00:00+02:00,211.09
2045,2022-03-27 06:00:00+02:00,210.31
2046,2022-03-27 07:00:00+02:00,214.03
2047,2022-03-27 08:00:00+02:00,214.08
2048,2022-03-27 09:00:00+02:00,214.07
2049,2022-03-27 10:00:00+02:00,205.02
2050,2022-03-27 11:00:00+02:00,197.61
2051,2022-03-27 12:00:00+02:00,192.08
2052,2022-03-27 13:00:00+02:00,175.1
2053,2022-03-27 14:00:00+02:00,182.89
2054,2022-03-27 15:00:00+02:00,174.9
2055,2022-03-27 16:00:00+02:00,173.75
2056,2022-03-27 17:00:00+02:00,194.83
2057,2022-03-27 18:00:00+02:00,220.0
2058,2022-03-27 19:00:00+02:00,260.68
2059,2022-03-27 20:00:00+02:00,285.0
2060,2022-03-27 21:00:00+02:00,275.12
2061,2022-03-27 22:00:00+02:00,264.08
2062,2022-03-27 23:00:00+02:00,242.9
2063,2022-03-28 00:00:00+02:00,216.79
2064,2022-03-28 01:00:00+02:00,206.96
2065,2022-03-28 02:00:00+02:00,201.18
2066,2022-03-28 03:00:00+02:00,195.75
2067,2022-03-28 04:00:00+02:00,195.01
2068,2022-03-28 05:00:00+02:00,211.27
2069,2022-03-28 06:00:00+02:00,241.34
2070,2022-03-28 07:00:00+02:00,242.99
2071,2022-03-28 08:00:00+02:00,246.0
2072,2022-03-28 09:00:00+02:00,249.6
2073,2022-03-28 10:00:00+02:00,245.54
2074,2022-03-28 11:00:00+02:00,243.0
2075,2022-03-28 12:00:00+02:00,238.89
2076,2022-03-28 13:00:00+02:00,219.55
2077,2022-03-28 14:00:00+02:00,216.88
2078,2022-03-28 15:00:00+02:00,210.1
2079,2022-03-28 16:00:00+02:00,208.55
2080,2022-03-28 17:00:00+02:00,203.77
2081,2022-03-28 18:00:00+02:00,241.14
2082,2022-03-28 19:00:00+02:00,255.0
2083,2022-03-28 20:00:00+02:00,288.86
2084,2022-03-28 21:00:00+02:00,283.0
2085,2022-03-28 22:00:00+02:00,256.11
2086,2022-03-28 23:00:00+02:00,243.97
2087,2022-03-29 00:00:00+02:00,240.26
2088,2022-03-29 01:00:00+02:00,219.36
2089,2022-03-29 02:00:00+02:00,212.89
2090,2022-03-29 03:00:00+02:00,210.0
2091,2022-03-29 04:00:00+02:00,212.89
2092,2022-03-29 05:00:00+02:00,225.74
2093,2022-03-29 06:00:00+02:00,259.1
2094,2022-03-29 07:00:00+02:00,260.79
2095,2022-03-29 08:00:00+02:00,274.27
2096,2022-03-29 09:00:00+02:00,279.6
2097,2022-03-29 10:00:00+02:00,275.0
2098,2022-03-29 11:00:00+02:00,275.0
2099,2022-03-29 12:00:00+02:00,274.02
2100,2022-03-29 13:00:00+02:00,257.78
2101,2022-03-29 14:00:00+02:00,248.01
2102,2022-03-29 15:00:00+02:00,241.11
2103,2022-03-29 16:00:00+02:00,236.0
2104,2022-03-29 17:00:00+02:00,246.53
2105,2022-03-29 18:00:00+02:00,245.54
2106,2022-03-29 19:00:00+02:00,248.18
2107,2022-03-29 20:00:00+02:00,260.79
2108,2022-03-29 21:00:00+02:00,263.45
2109,2022-03-29 22:00:00+02:00,250.64
2110,2022-03-29 23:00:00+02:00,237.38
2111,2022-03-30 00:00:00+02:00,265.14
2112,2022-03-30 01:00:00+02:00,249.56
2113,2022-03-30 02:00:00+02:00,237.45
2114,2022-03-30 03:00:00+02:00,229.08
2115,2022-03-30 04:00:00+02:00,232.33
2116,2022-03-30 05:00:00+02:00,242.0
2117,2022-03-30 06:00:00+02:00,256.91
2118,2022-03-30 07:00:00+02:00,262.48
2119,2022-03-30 08:00:00+02:00,275.0
2120,2022-03-30 09:00:00+02:00,279.02
2121,2022-03-30 10:00:00+02:00,268.58
2122,2022-03-30 11:00:00+02:00,264.0
2123,2022-03-30 12:00:00+02:00,260.72
2124,2022-03-30 13:00:00+02:00,260.0
2125,2022-03-30 14:00:00+02:00,256.39
2126,2022-03-30 15:00:00+02:00,251.74
2127,2022-03-30 16:00:00+02:00,243.6
2128,2022-03-30 17:00:00+02:00,228.78
2129,2022-03-30 18:00:00+02:00,235.99
2130,2022-03-30 19:00:00+02:00,258.08
2131,2022-03-30 20:00:00+02:00,275.0
2132,2022-03-30 21:00:00+02:00,282.69
2133,2022-03-30 22:00:00+02:00,265.0
2134,2022-03-30 23:00:00+02:00,259.9
2135,2022-03-31 00:00:00+02:00,275.67
2136,2022-03-31 01:00:00+02:00,258.17
2137,2022-03-31 02:00:00+02:00,255.76
2138,2022-03-31 03:00:00+02:00,249.0
2139,2022-03-31 04:00:00+02:00,243.24
2140,2022-03-31 05:00:00+02:00,247.0
