,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,labels,newDevelopmentFinished
23,99387139,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/5a/f2/1062049886.jpg,Ma - 0155,31,8,275000.0,duplex,sale,90.0,True,3,3,Calle Manuel Azaña,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3765791,-8.4294736,False,https://www.idealista.com/inmueble/99387139/,2502,"¡IMPRESIONANTE DUPLEX EN MANUEL AZAÑA! VISTAS INFINITAS AL MAR, IDÍLICO. PISO TOTALMENTE REFORMADO. TODO EXTERIOR. Con todos los servicios cerca y líneas de buses! En la planta primera, nos encontramos un ENORME SALÓN COMEDOR lleno de luz, con ventanas oscilobatientes, una GRAN COCINA completamente EQUIPADA con todos los electrodomésticos, y un pequeño ASEO.  En la segunda planta, nos encontramos con los 3 dormitorios, todos exteriores, ACOGEDORES y con armarios EMPOTRADOS. Una de las habitaciones tiene baño en SUITE. Las otras dos son más pequeñas, aunque tenían de origen cama de 1,20m. Por último en la planta segunda, tiene otro aseo más, en total 2. Parqué barnizado y piso recién pintado, baños reformados y armarios NUEVOS.",False,good,False,True,3056.0,True,False,True,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Dúplex en Calle Manuel Azaña,,,,duplex,,,
24,98975644,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/7b/56/1033404780.jpg,CAR-0145,38,3,256000.0,flat,sale,104.0,True,3,2,Calle PARQUE,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.379235,-8.3974977,False,https://www.idealista.com/inmueble/98975644/,230,"Os presentamos este INCREÍBLE piso en Monte Alto! Muy LUMINOSO, todas sus estancias excepto el baño y el aseo cuentan con grandes ventanales que provoca que el piso disfrute todo el día de un gran caudal de luz natural.  En en video adjuntado en el nuncio puede observarse muy bien la distribución del inmueble. Inmueble situado en una zona inmejorable a escasos minutos del centro de la ciudad y a cuestión de menos de 5 minutos andando de la PLAYA, una de las zonas mas bonitas de la ciudad sin lugar a dudas. El piso se distribuye en 3 habitaciones grandes exteriores, 1 aseo, 1 baño completo, un salón de GRAN TAMAÑO y una cocina ESPACIOSA con despensa, también usada como zona de lavandería.  Cuenta con un trastero de grande de unos 9 m2.  Se vende sin amueblar, cabe destacar que los baños fueron completamente reformados en el año 2018 y el parque también fue pulido y barnizado en este mismo año. Todos los servicios a su alrededor sin necesidad de coger el coche, cosa a destacar vista la complejidad a la hora de aparcar en esta ciudad. Próximo a supermercados, restaurantes, gimnasios, cafeterías, paradas de autobús, parques etc. Contacta con nosotros paramas información, te atenderemos sin ningún tipo de compromiso. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,True,2462.0,True,False,True,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle PARQUE,,,,,,,
25,99363698,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/a0/1b/1045024447.jpg,Br-0151,36,2,159900.0,flat,sale,86.0,True,2,2,Luis Peña novo,A Coruña,A Coruña,Someso - Matogrande,es,43.3393107,-8.4183166,False,https://www.idealista.com/inmueble/99363698/,4517,"Presentamos este PISAZO situado en C. Luis Peña Novo, con una gran conexión debido a su cercanía a diferentes salidas/entradas de la ciudad (Tercera ronda, Alfonso Molina.. . ) con todos los servicios en los alrededores y en unas CONDICIONES EXCELENTES, debido a que el piso únicamente ha sido habitado por 2 años. El piso se distribuye de la siguiente manera: Desde el Hall de entrada accedemos a una CÓMODA cocina completamente EQUIPADA, con electrodomésticos prácticamente a estrenar, un FANTÁSTICO cuarto de baño auxiliar con plato de ducha da servicio a la propiedad. un GRAN salón muy LUMINOSO, la habitación secundaria de un muy BUEN tamaño y el dormitorio principal con baño en SUITE, GRANDE y BIEN distribuido. Zonas comunes con PISCINA Y SAUNA!  PLAZA DE GARAJE Y TRASTERO.   . Este anuncio no es vinculante y puede cometer errores, se muestra a título informativo y no contractual.",True,good,False,True,1859.0,True,False,True,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Luis Peña novo,,True,True,,,,
26,98139669,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/74/a5/1002316836.jpg,2534,41,,160000.0,chalet,sale,121.0,False,5,2,Alto Monte,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3791029,-8.4009792,False,https://www.idealista.com/inmueble/98139669/,282,"MONTE ALTO, CASA ADOSADA para REHABILITAR. Ubicada en un barrio consolidado y con todos los servicios necesarios para el día a día.  Muy PRÓXIMA al PASEO MARÍTIMO y a las zonas más comerciales de la ciudad.  La construcción data del año 1940. Consta de planta baja + primero y cuenta con una superficie útil de unos 105 m2 (43 m2 en planta baja y 50 m2 en planta primera). En la actualidad dispone de cinco habitaciones, dos cuartos de baño, dos cocinas, (la de la planta baja con acceso a un pequeño patio) y salón.  Ideal para reformar y disfrutar de su excelente ubicación tan céntrica en la ciudad.",True,renew,False,,1322.0,True,False,True,False,False,False,chalet,"Monte Alto - Zalaeta - Atocha, A Coruña",Chalet adosado en Alto Monte,,,,terracedHouse,,,
27,96755597,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/2c/b3/1034697193.jpg,VE2164,24,13,250000.0,flat,sale,100.0,True,3,2,Calle José Pascual López-Cortón,A Coruña,A Coruña,Someso - Matogrande,es,43.3352846,-8.4075257,False,https://www.idealista.com/inmueble/96755597/,4728,"SOMESO CENTRO COMERCIAL- OBRA NUEVA - A ESTRENAR.   Este anuncio dispone de tour virtual.  Vivienda totalmente exterior de 3 dormitorios 2 baños garaje y trastero.    La vivienda se presenta con un amplio salón comedor.     Cocina independiente, amueblada, columna de calor con horno y microondas, frigo combi, vitrocerámica, lavavajillas, campana decorativa. Con electrodomésticos: Siemens, encimera silestone y más prestaciones.  Zona de lavandería - tendedero    3 dormitorios con armarios empotrados.   2 baños, uno incorporado en dormitorio principal con bañera y columna hidromasaje en pasillo. Toalleros calefactados. sanitarios marca Roca y grifería monomando Grohe.   Plaza de garaje y trastero.    En cuanto a los acabados de la vivienda, de total calidad y actualidad.   La carpintería exterior en aluminio con ventanas de doble cristal y rotura de puente térmico.   Persianas motorizadas con caja practicable.  Acabados en roble para carpintería interior.   Solado de tarima con acabado en roble para salón pasillo y dormitorios, zonas húmedas en gres y cerámico de primera calidad.    En edificio con video portero, video vigilancia perimetral e interior del edificio.  Domótica con alarma antirrobo.  Preinstalación TV. F en salón estar, cocina y todos los dormitorios.  Preinstalación comunitaria e individual para todas las plataformas digitales.  Una vivienda a estrenar de máxima calidad, con todas la comodidades y situada en un emplazamiento a pie del centro comercial espacio Coruña, a un paso de Carrefour.  A un escaso paseo de del Campus Universitario de Elviña.  Excelente ubicación para cualquier desplazamiento ya sea a los principales polígonos industriales o al centro de la ciudad.     Con buen servicio de buses urbanos o escolares. En barrio joven y en pleno desarrollo.",False,good,False,True,2500.0,True,False,True,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle José Pascual López-Cortón,,True,True,,,,
28,94203355,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/44/d1/1035336776.jpg,VE2083,27,3,195000.0,flat,sale,110.0,True,3,2,Calle José Vázquez Rozas,A Coruña,A Coruña,Someso - Matogrande,es,43.3367299,-8.4079726,False,https://www.idealista.com/inmueble/94203355/,4575,"SOMESO - COLISEUM. - Este anuncio dispone de tour virtual. Vivienda VPA (Vivienda de Protección Autonómica) de 100 m2 útiles, muy soleada, perfectamente conservada, para entrar a vivir, con acabados totalmente actuales.  3 dormitorios dobles con armarios empotrados destacan por su amplitud donde se puede disponer de zona dormitorio, juegos trabajo-estudio.. .  2 baños uno con bañera y otro con plato de ducha, uno de ellos incorporado en dormitorio principal.  Amplísimo salón comedor, con ambientes totalmente diferenciados.  Zona de estar y zona de comedor conectada con la cocina con puerta corredera de doble ancho.    Cocina amueblada, con muebles altos y bajos acabados en blanco.  Mucha capacidad de almacenamiento y con todos los electrodomésticos: inducción, frigo - combi, lavavajillas, secadora, lavadora. Todos ellos de primera marca.    La vivienda muy soleada con vistas despejadas y con sus acabados actuales se hace muy acogedora.  Ventanas de doble cristal tipo climalit oscilobatientes, acabados en puertas y ventanas en blanco.  Para mayor comodidad cuenta con trastero, en la misma planta al pie de la vivienda.  PLAZA DE GARAJE en el mismo edificio.  En el recinto del edificio se dispone de una zona verde con parque infantil realmente muy agradable.  Situada al pie del Coliseum, a un paso de Matogrande y del Campus de Elviña.  Al lado de Carrefour y el centro comercial Espacio Coruña, con excelente ubicación para enlazar con las principales arterias de la ciudad y polígonos industriales así como un completo servicio de buses hasta los distintas zonas de la ciudad y parada de taxi cerca de la vivienda.",False,good,False,True,1773.0,True,False,True,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle José Vázquez Rozas,,True,True,,,,
29,98707048,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/b1/4f/1021173168.jpg,3421-07959,33,1,198000.0,flat,sale,89.0,True,2,2,Avenida Finisterre,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3615908,-8.4175809,False,https://www.idealista.com/inmueble/98707048/,2329,"¿Buscas una vivienda lista para entrar a vivir? Impecable. Con 89 m2 construidos, primera planta con ascensor, dos dormitorios, dos baños, calefacción de gas ciudad y trastero en la misma vivienda, alarma. En una zona a un paso del centro y con todos los servicios.  Distribuido de la siguiente manera:   Hall de entrada con acceso al salón comedor y cocina Salón comedor con vistas a la calle, de buen tamaño y con espacio suficiente para zona de estar y zona de comedor.  Dormitorio Principal con vistas a la calle y baño completo en suite con ducha y reformado recientemente. Cocina de buen tamaño con vistas al patio de uso privativo, con lavadero y además tiene una zona de despensa / trastero. Totalmente equipada de electrodomésticos.  Un segundo dormitorio también con baño incluido, con bañera y mampara. Pavimentos en parqué en perfecto estado. Ventanas de corredera con climalit. Calefacción por gas ciudad con caldera nueva. El edificio no tiene derramas pendientes, tiene la fachada y tejado recientemente reformados.  La zona tiene todos los servicios, tanto educativos, salud, comerciales y transporte público, a un paso de Ronda de Nelle y Paseo de los Puentes.   Además tiene fácil acceso a los polígonos industriales y salida / entrada de la ciudad. A través de convenios con las principales entidades bancarias, nuestros clientes podrán disfrutar de las mejores opciones de financiación del mercado, con condiciones especiales y ventajosas, recibiendo un trato ""prime"" que nos diferencia. ""Nota: Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. El texto que se ofrece está destinado a su uso como instrumento documental. No tiene validez jurídica.",True,good,False,True,2225.0,True,False,True,False,False,False,flat,"Paseo de los Puentes-Santa Margarita, A Coruña",Piso en Avenida Finisterre,Paseo de los Puentes-Santa Margarita,,,,,,
30,99843271,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/18/4d/1059711420.jpg,09460,21,2,148000.0,flat,sale,48.0,True,2,1,Calle de Santa María,A Coruña,A Coruña,Ciudad Vieja - Centro,es,43.3689382,-8.3907591,False,https://www.idealista.com/inmueble/99843271/,1121,"Situado en edificio característico de la Ciudad Vieja, a pocos metros de la Colegiata, se encuentra este apartamento, muy acogedor, que ya ha sido destinado a alquiler vacacional. Todo su frente lo ocupa el salón, con remate en dos ventanas tipo balcón al frente, y con apertura a una de sus habitaciones mediante dos puertas correderas, aunque esta tenga también su entrada independiente. Encontramos la segunda habitación al lado de la entrada, con acceso con doble puerta corredera, y al fondo de la vivienda un pequeño espacio que da acceso a la cocina, y el cuarto de baño con ducha. Una interesante opción para quien guste del entorno tan especial de la Ciudad Vieja, difrutando de todos su encanto y tranquilidad en pleno centro de la ciudad.",False,good,False,False,3083.0,True,False,True,False,False,False,flat,"Ciudad Vieja - Centro, A Coruña",Piso en Calle de Santa María,,,,,,,
31,99293538,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/29/5e/1060273082.jpg,396109,23,3,198000.0,flat,sale,85.0,True,3,1,Calle Vista,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3704568,-8.4051761,False,https://www.idealista.com/inmueble/99293538/,931,"Bonito piso de tres dormitorios en el casco histórico. Piso con luminosa galería a fachada que da acceso al salón y al dormitorio principal. Además dispone de un segundo y un tercer dormitorio tipo italiano, un baño y una cocina con ventana a un amplio patio interior. Es una tercera planta sin ascensor, pero con unas escaleras y un amplio portal. El portal ha sido renovado recientemente, igual que la cubierta del edificio. Edificio con todo el encanto de las casas de galería coruñesas. A un paso de la playa del Orzan.",True,good,False,False,2329.0,True,False,True,False,False,False,flat,"Ensanche, A Coruña",Piso en Calle Vista,Ensanche,,,,,,
32,99358043,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/45/b5/1041345419.jpg,VE2256,19,7,227000.0,flat,sale,85.0,True,3,2,Calle do Socorro,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3705542,-8.4006245,False,https://www.idealista.com/inmueble/99358043/,769,"ORZAN. - Vivienda a reformar de 75 m2 útiles.  La vivienda por su altura, es muy luminosa, soleada y con vistas despejadas. Actualmente está distribuida en 3 dormitorios 1 baño.  Cocina independiente espaciosa  y amplio salón comedor.  la vivienda está Situada a pie de la playas emblemáticas del Orzán y Riazor y del Paseo Marítimo. dando un pequeño paseo llegamos a los principales puntos de interés: comerciales, culturales, ocio, sanitarios, educación  a pie de puerta contamos con todos los servicos del dia dia.",False,renew,False,True,2671.0,True,False,True,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle do Socorro,,,,,,,
33,97990000,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/30/2e/1013417861.jpg,VE2215,18,13,225000.0,flat,sale,80.0,True,2,2,Calle José Pascual López-Cortón,A Coruña,A Coruña,Someso - Matogrande,es,43.3359846,-8.4074257,False,https://www.idealista.com/inmueble/97990000/,4649,"SOMESO CENTRO COMERCIAL- OBRA NUEVA - A ESTRENAR.  Este anuncio dispone de tour virtual.  La vivienda se presenta con un amplio salón comedor.  Cocina independiente, amueblada y equipada ( columna de calor con horno y microondas, frigo combi, vitrocerámica, lavavajillas, campana decorativa.. .     2 dormitorios y 2 baños, uno incorporado en dormitorio principal, con bañera en dormitorio principal y columna hidromasaje en pasillo.    Plaza de garaje y trastero.    En cuanto a los acabados de la vivienda, de total calidad y actualidad.  La carpintería exterior en aluminio con ventanas de doble cristal y rotura de puente térmico.  Persianas motorizadas con caja practicable.  Solado de tarima con acabado en roble para salón pasillo y dormitorios, zonas húmedas en gres y cerámico de primera calidad.  En edifico con video portero, video vigilancia perimetral e interior del edificio.  Domótica con alarma antirrobo.  Preinstalación TV en salón de estar, cocina y todos los dormitorios.  Preinstalación comunitaria e individual para todas las plataformas digitales.  Una vivienda a estrenar de máxima calidad, con todas la comodidades y situada en un emplazamiento a pie del centro comercial Espacio Coruña, a un paso de Carrefour.    A un escaso paseo de del Campus Universitario de Elviña.  Excelente ubicación para cualquier desplazamiento ya sea los principales polígonos industriales o al centro de la ciudad.  Con buen servicio de de buses urbanos o escolares, en barrio joven y en pleno desarrollo.",False,good,False,True,2813.0,True,False,True,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle José Pascual López-Cortón,,True,True,,,,
34,98661895,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/6d/cf/1024519677.jpg,,32,2,159900.0,flat,sale,86.0,True,2,2,Calle Luis Peña Novo s/n,A Coruña,A Coruña,Someso - Matogrande,es,43.3401441,-8.4196301,True,https://www.idealista.com/inmueble/98661895/,4469,"Desde HOUSE BY CLICK, te presentamos esta propiedad con MAGNIFICA OPORTUNIDAD DE INVERSION, CALLE LUIS PEÑA NOVO, DESTACAMOS la calidad del Edificio revestido en PIEDRA COMPLETAMENTE. zonas comunes con materiales nobles, piscina, sauna y jardines.  EXCELENTE UBICACIÓN perfectamente comunicado con entradas y salidas de la ciudad A Coruña por Alfonso Molina y Tercera Ronda, en una zona tranquila cercano complejo Deportivo Elviña, Carrefur Alfonso Molina y la Universidad de Elviña, cerca de todos los servicios básicos: comercios, supermercados, paradas de autobús, entre otros. Piso totalmente EXTERIOR muy AMPLIO y LUMINOSO por su orientación sur, situado en una segunda planta con ascensor, totalmente AMUEBLADO, listo para vivir. La vivienda cuenta con una DISTRIBUCIÒN OPTIMA, con un FORMIDABLE salón comedor con GRAN LUMINOSIDAD, dos habitaciones ACOGEDORAS con vista a las zonas comunes con orientación sur, la principal con su respectivo ARMARIO EMPOTRADO y baño COMPLETO con bañera hidromasaje, cocina completamente AMUEBLADA y EQUIPADA con todos los ELECTRODOMÉSTICOS (vitrocerámica, lavavajillas, nevera en acero inoxidable) con vista a las zonas comunes con orientación sur, y baño secundario COMPLETO con plato de ducha que dan servicio al hogar. La vivienda dispone de calefacción por gas natural, ventanas de Climalit oscilobatientes, suelos de parquet y carpintería interior de madera de roble, única llave amaestrada dando comodidad al propietario.  Cuenta con PLAZA DE GARAJE AMPLIA, de 11 m2 y TRASTERO de 4 metros, aprox. situados en el Sotano 1. Gastos de comunidad son: 80 euros.   Desde HOUSE BY CLICK, lo invitamos a realizar una visita, no dudes en contactarnos y tener el gusto de brindarle una mejor información del inmueble.",False,good,False,True,1859.0,True,False,True,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle Luis Peña Novo s/n,,True,True,,,,
35,98585156,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/50/77/1017154438.jpg,R3275,26,5,296000.0,flat,sale,107.0,True,4,2,"Calle Bolivia, 6",A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3635739,-8.4099374,True,https://www.idealista.com/inmueble/98585156/,1783,"LUCÍA NOGUEIRA vende este céntrico 5º piso exterior en la calle Bolivia, entre la Plaza del Libro y la glorieta del Palacio de la Ópera, a dos pasos de Juan Flórez.   Se trata de 107m2 construidos y con la siguiente distruibución:  hall, salón-comedor a fachada principal, cocina,  4 dormitorios (uno de ellos con baño y a fachada principal),  2 baños y un trastero en planta bajo-cubierta. El inmueble cuenta con ascensor, salvaescaleras en portal y muy buen estado de conservación. Calefacción y agua caliente por gas natural.  Los gastos de comunidad fijos son 99€, más el consumo individual calefacción en los meses de uso. Estamos ante una zona céntrica y muy demandada, rodeada de todos los servicios,  parking cercano en Ópera y excelentes conexiones por transporte público, además de fácil entrada/salida de la ciudad. No dejes pasar esta oportunidad. ¡Infórmate!      .",False,good,False,True,2766.0,True,False,True,False,False,False,flat,"Juan Flórez-San Pablo, A Coruña","Piso en Calle Bolivia, 6",Juan Flórez-San Pablo,,,,,,
36,96765290,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/9a/6e/969888487.jpg,102,33,2,154000.0,flat,sale,76.0,True,2,1,Calle Monasterio de Bergondo,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3637258,-8.4253671,False,https://www.idealista.com/inmueble/96765290/,2643,"VIVIENDA A ESTRENAR, TOTALMENTE REFORMADA con excelentes CALIDADES y repleta de LUZ NATURAL, gracias a sus enormes ventanales. Ubicada además en edificio SIN BARRERAS ARQUITECTONICAS, con portal recién reformado y ASCENSOR NUEVO de 6 plazas.    Os presentamos esta magnífica y acogedora vivienda, en la que la luz y los espacios amplios han sido el objetivo a la hora de elegir la distribución de la misma. Accedemos a la vivienda y nos encontramos con una gran estancia de día, con un total de 34,25 m² útiles; repleta de luz con dos enormes ventanales a la calle y un tercero en la cocina a patio. Es una estancia perfecta para disfrutar de comidas en familia o con amigos gracias a su amplitud, su luz y su distribución. En el salón comedor se han mantenido la columna y la viga con el hormigón visto, pero podría revestirse si se prefiere. Se ha planteado con la cocina integrada en el salón, pero si alguien lo deseara sería muy fácil independizarla. Sobre la cocina, destacar las excelentes calidades que se han utilizado; con electrodomésticos en acero inoxidable (horno, microondas, nevera, lavadora, campana extractora... ), lavavajillas panelado, placa de inducción, encimera y trasera de cuarzo compactado en color blanco puro. Su mobiliario, hidrófugo de primera calidad, cuenta con gran capacidad de almacenaje, con guías, herrajes y bisagras marca ""Blum"" con freno.    A continuación, un pequeño vestíbulo nos distribuye la zona de noche de la vivienda. De frente nos encontramos un cuarto de baño, con plato de ducha a ras del suelo, con mampara de vidrio, mueble de lavabo con almacenaje y espejo antivaho con iluminación integrada. De nuevo en el vestíbulo, por un lado accedemos a un amplio y luminoso dormitorio apto para cama doble, con un gran armario empotrado hecho a medida, forrado, dividido y con cajoneras. Por otro, accedemos al segundo dormitorio también apto para cama doble, con zona para escritorio y con un amplio armario empotrado hecho a medida, forrado, dividido y con cajoneras.    Destacar las calidades con las que se ha reformado integralmente esta vivienda. Se ha buscado optimizar al máximo la eficiencia energética, realizando un trasdosado perimetral en toda la vivienda, instalando ventanas oscilobatientes en PVC con rotura de puente térmico, triple rotura aislante y vidrios CLIMALIT PLUS, que nos proporcionan un aislamiento superior, con la calefacción a base de radiadores cerámicos de alta eficiencia. Los suelos son de tarima flotante AC5, con rodapié lacado blanco; armarios a medida en dormitorios con acabado soft e interior textil de primera calidad; electrodomésticos en acero inoxidable; armario de telecomunicaciones para antena y red, con antena y toma de datos en todas las estancias de la vivienda. Además, el edificio dispone de ascensor nuevo de 6 plazas y con portal totalmente reformado y SIN BARRERAS ARQUITECTÓNICAS.    Con respecto a la zona, esta cuenta con todos los servicios a escasos metros del portal, supermercados, colegios, biblioteca y centro cultural (edificio municipal Ágora), piscina, gimnasio y centro deportivo (Agra), con múltiples líneas de autobús urbano, al lado de la peatonal y comercial calle Barcelona, del centro médico de especialidades Ventorrillo, a poca distancia de Termaria Casa del Agua, de Riazor...    Para más información o para concertar una cita, le atendemos en nuestra oficina, ubicada en la Calle Pastor Díaz, número 24, a través del teléfono 981,91, 86,85 o a través de WhatsApp en el 654,506, 408.",False,good,False,True,2026.0,True,False,True,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en Calle Monasterio de Bergondo,,,,,,,
37,95755903,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/80/c7/927297231.jpg,1451,36,2,260000.0,flat,sale,100.0,True,3,2,caballeros,A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3487132,-8.405719,False,https://www.idealista.com/inmueble/95755903/,3231,"REF. -1451 Se vende en la calle Caballeros un excelente piso para reformar. Vistas despejadas a plaza. Orientación Sur. Dispone de tres amplios dormitorios, cocina independiente de gran tamaño, salón y dos baños (uno incluido en dormitorio principal) El piso es todo exterior salvo la cocina que da a un patio de manzana. Calefacción y agua caliente de gas natural. Zonas comunes en muy buen estado. Gastos de comunidad 68 euros. Muy buena comunicación con la entrada y salida de la ciudad. Todos los servicios a un paso. ATICO CORUÑA SERVICIOS INMOBILIARIOS.",False,good,False,True,2600.0,True,False,True,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña",Piso en caballeros,,,,,,,
38,99129513,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/71/bd/1034505547.jpg,,35,5,174900.0,flat,sale,101.0,True,2,2,FRANCISCO CATOIRA,A Coruña,A Coruña,Os Mallos,es,43.3520539,-8.4086911,False,https://www.idealista.com/inmueble/99129513/,2925,"INMOBICAR te presenta en exclusiva esta vivienda situada en una de las zonas mas demandas de la ciudad.  La vivienda con una exquisita distribución, destacamos su luminosidad en todas las estancias, dispone de amplio salón comedor con gran ventanal -galería, hall de entrada con 1 baño completo de cortesía con plato de ducha  Cocina independiente cómoda y funcional con todos los electrodomésticos. 2 dormitorios con armarios empotrados y el principal con baño completo. la vivienda dispone de una gran plaza de garaje para coche y moto ( bicicletas y zona de almacén )y un trastero amplio y funcional con estanterías. Carpintería metálica doble acristalamiento con rotura de puente térmico y suelos de tarima flotante.  El edificio es de construcción reciente ( año 2005 ), ascensor a cota cero y acceso para personas de movilidad reducida, materiales de alta calidad. En breve le presentaremos el inmueble con un tour virtual. No dude en visitarlo.",False,good,False,True,1732.0,True,False,True,False,False,False,flat,"Os Mallos, A Coruña",Piso en FRANCISCO CATOIRA,,True,True,,,,
39,97988069,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/28/fe/997261250.jpg,E1179,35,2,190000.0,flat,sale,82.0,True,3,1,Ronda Nelle,A Coruña,A Coruña,Os Mallos,es,43.3608334,-8.4106783,False,https://www.idealista.com/inmueble/97988069/,2077,"Os presentamos esta fantástica promoción de viviendas desde un dormitorio en un edificio completamente rehabilitado con todas sus viviendas a estrenar; recien reformadas con las mejores calidades, completamente exteriores, soleadas y luminosas. Nos encontramos en la calle San Sebastián, 15007, A Coruña, en las inmediaciones de la ronda de Nelle, en una zona residencial con todos los servicios y comodidades. Concretamente os hablamos de las viviendas disponibles con 3 dormitorios que cuentan con 82m2 de los cuales 79m2 serían útiles. Accedemos a la vivienda a un amplio salón comedor con cocina americana completamente equipada y amueblada. A mano izquierda dejamos dos dormitorios con armarios empotrados y a mano derecha el domitorio principal y el amplio cuarto de baño con doble puerta. Una comunicada con el dormitorio y la otra directamente con el salón.  Cuenta además con ascensor, calefacción gas natural individual, acceso personas con movilidad reducida y ventanas climalit. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2317.0,True,False,True,False,False,False,flat,"Os Mallos, A Coruña",Piso en Ronda Nelle,,,,,,,
